Address	Length	Type	String
.rdata:00623918	00000018	C	CAMERASETTINGS_FARPLANE
.rdata:00623930	00000016	C	CAMERASETTINGS_FOV_WS
.rdata:00623948	00000013	C	CAMERASETTINGS_FOV
.rdata:0062395C	00000027	C	CAMSUBJECTALPHA_SMALLEST_ALLOWED_ALPHA
.rdata:00623984	0000001A	C	CAMSUBJECTALPHA_ALPHA_OUT
.rdata:006239A0	00000019	C	CAMSUBJECTALPHA_ALPHA_IN
.rdata:006239BC	00000024	C	WORLDCOLLISION_RESOLVE_FIRST_PERSON
.rdata:006239E0	00000021	C	WORLDCOLLISION_SWEPTSPHERERADIUS
.rdata:00623A04	00000017	C	LERP_FORCE_LERP_LOOKAT
.rdata:00623A1C	00000014	C	LERP_LERPFIRSTFRAME
.rdata:00623A30	00000015	C	LERP_LERPORIENTATION
.rdata:00623A48	0000001D	C	LERP_EASEIN_SLOWDOWNEXPONENT
.rdata:00623A68	00000015	C	LERP_EASEIN_DISTANCE
.rdata:00623A80	00000012	C	LERP_ACCELERATION
.rdata:00623A94	00000016	C	LERP_ROTATIONVELOCITY
.rdata:00623AAC	00000011	C	LERP_MAXVELOCITY
.rdata:00623AC0	0000000E	C	LERP_VELOCITY
.rdata:00623AD0	00000019	C	STANDARD3RDPERSON_DAMPEN
.rdata:00623AEC	00000029	C	STANDARD3RDPERSON_MAX_ALLOWABLE_DISTANCE
.rdata:00623B18	00000023	C	STANDARD3RDPERSON_COLLISION_RADIUS
.rdata:00623B3C	00000023	C	STANDARD3RDPERSON_LERP_FIRST_FRAME
.rdata:00623B60	0000001F	C	STANDARD3RDPERSON_INNER_RADIUS
.rdata:00623B80	0000001F	C	STANDARD3RDPERSON_OUTER_RADIUS
.rdata:00623BA0	00000021	C	STANDARD3RDPERSON_ROTATION_DECEL
.rdata:00623BC4	00000021	C	STANDARD3RDPERSON_ROTATION_ACCEL
.rdata:00623BE8	00000023	C	STANDARD3RDPERSON_MAX_FOLLOW_SPEED
.rdata:00623C0C	00000025	C	STANDARD3RDPERSON_MAX_ROTATION_SPEED
.rdata:00623C34	0000001D	C	STANDARD3RDPERSON_HEIGHT_MAX
.rdata:00623C54	0000001D	C	STANDARD3RDPERSON_HEIGHT_MIN
.rdata:00623C74	00000019	C	STANDARD3RDPERSON_HEIGHT
.rdata:00623C90	00000020	C	CHAROFFSET_NO_DRIFT_SAFETY_ZONE
.rdata:00623CB0	0000001A	C	CHAROFFSET_INVERSE_ROTATE
.rdata:00623CCC	00000023	C	CHAROFFSET_CAMERABEHINDSUBJECTBIAS
.rdata:00623CF0	00000019	C	CHAROFFSET_LOOKATOFFSETZ
.rdata:00623D0C	00000019	C	CHAROFFSET_LOOKATOFFSETY
.rdata:00623D28	00000019	C	CHAROFFSET_LOOKATOFFSETX
.rdata:00623D44	00000019	C	CHAROFFSET_ROTATIONSPEED
.rdata:00623D60	0000001E	C	CHAROFFSET_HEIGHTABOVESUBJECT
.rdata:00623D80	0000001B	C	CHAROFFSET_DISTFROMSUBJECT
.rdata:00623D9C	00000020	C	RELATIVEPOSITION_ATTACH_TO_BONE
.rdata:00623DBC	00000027	C	RELATIVEPOSITION_IS_AXES_WORLD_ALIGNED
.rdata:00623DE4	0000002A	C	RELATIVEPOSITION_IS_OFFSET_IN_WORLD_SPACE
.rdata:00623E10	0000001F	C	RELATIVEPOSITION_LOCALOFFSET_Z
.rdata:00623E30	0000001F	C	RELATIVEPOSITION_LOCALOFFSET_Y
.rdata:00623E50	0000001F	C	RELATIVEPOSITION_LOCALOFFSET_X
.rdata:00623E70	0000000C	C	COMPONENT%d
.rdata:00623EA8	00000010	C	CharacterMoveDB
.rdata:00623EC0	0000000C	C	PSTORECOUNT
.rdata:00623ECC	0000000A	C	PSTORETAG
.rdata:00623ED8	00000007	C	DESCID
.rdata:00623EE0	00000007	C	TEXTID
.rdata:00623EE8	0000000A	C	CHARACTER
.rdata:00623F3C	00000009	C	ConfigDB
.rdata:00623F48	00000008	C	default
.rdata:00623F50	0000000B	C	CURSOR_PFX
.rdata:00623F5C	0000001B	C	PARTICLE_PATTERN_POOL_SIZE
.rdata:00623F78	00000014	C	MELEE_RETICLE_ALPHA
.rdata:00623F8C	0000000D	C	MIP_LOD_BIAS
.rdata:00623F9C	00000006	C	GAMMA
.rdata:00623FA4	00000009	C	CONTRAST
.rdata:00623FB0	0000000B	C	BRIGHTNESS
.rdata:00623FBC	00000012	C	PARTICLE_POOLSIZE
.rdata:00623FD0	00000010	C	PHYSICS_ATTRIBS
.rdata:00623FE0	00000012	C	COLLISION_ATTRIBS
.rdata:00623FF4	0000000D	C	DRAW_ATTRIBS
.rdata:00624004	00000016	C	PARTICLE_TICK_ATTRIBS
.rdata:0062401C	0000000D	C	TICK_ATTRIBS
.rdata:0062402C	00000023	C	COLOR_MODULATION_MULTIPLIER_BLUE_2
.rdata:00624050	00000024	C	COLOR_MODULATION_MULTIPLIER_GREEN_2
.rdata:00624074	00000022	C	COLOR_MODULATION_MULTIPLIER_RED_2
.rdata:00624098	00000023	C	COLOR_MODULATION_MULTIPLIER_BLUE_1
.rdata:006240BC	00000024	C	COLOR_MODULATION_MULTIPLIER_GREEN_1
.rdata:006240E0	00000022	C	COLOR_MODULATION_MULTIPLIER_RED_1
.rdata:00624104	00000023	C	COLOR_MODULATION_MULTIPLIER_BLUE_0
.rdata:00624128	00000024	C	COLOR_MODULATION_MULTIPLIER_GREEN_0
.rdata:0062414C	00000022	C	COLOR_MODULATION_MULTIPLIER_RED_0
.rdata:00624170	00000021	C	COLOR_MODULATION_MULTIPLIER_BLUE
.rdata:00624194	00000022	C	COLOR_MODULATION_MULTIPLIER_GREEN
.rdata:006241B8	00000020	C	COLOR_MODULATION_MULTIPLIER_RED
.rdata:006241D8	00000013	C	WEAPON_MEMORY_SIZE
.rdata:006241EC	00000011	C	MAX_NUM_MORPHERS
.rdata:00624200	00000018	C	PER_MORPHER_MEMORY_SIZE
.rdata:00624218	00000013	C	MAX_NUM_CHARACTERS
.rdata:0062422C	0000001A	C	PER_CHARACTER_MEMORY_SIZE
.rdata:00624248	00000015	C	SECTOR_LOAD_THROTTLE
.rdata:00624260	00000006	C	UIRAM
.rdata:00624268	00000008	C	CINERAM
.rdata:00624270	00000008	C	CHARRAM
.rdata:00624278	00000008	C	PROPRAM
.rdata:00624280	00000009	C	WORLDRAM
.rdata:0062428C	00000010	C	OUTROFMV_VOLUME
.rdata:0062429C	00000010	C	LEVELFMV_VOLUME
.rdata:006242AC	00000010	C	INTROFMV_VOLUME
.rdata:006242BC	00000012	C	INTROFMV_FADETIME
.rdata:006242D0	0000000A	C	OUTTROFMV
.rdata:006242DC	00000009	C	LEVELFMV
.rdata:006242E8	00000009	C	INTROFMV
.rdata:006242F4	00000010	C	/Game/TimeOfDay
.rdata:00624310	0000000F	C	ConversationDB
.rdata:00624320	0000000A	C	AUDIO_MAP
.rdata:0062432C	0000000C	C	PSTORE_VALS
.rdata:00624338	0000000C	C	PSTORE_TAGS
.rdata:00624344	0000000C	C	ITEM_COUNTS
.rdata:00624350	0000000F	C	ITEMS_REQUIRED
.rdata:00624360	0000000E	C	QUESTS_ACTIVE
.rdata:00624370	00000010	C	QUESTS_COMPLETE
.rdata:00624380	0000000B	C	STRING_MAP
.rdata:0062438C	00000007	C	STRING
.rdata:00624394	0000000D	C	ACTIVE_QUEST
.rdata:006243A4	00000010	C	NPC_UNIQUE_NAME
.rdata:006243B4	00000009	C	NPC_NAME
.rdata:006243C0	0000000C	C	PLAYER_NAME
.rdata:006243CC	0000000D	C	PLAYER_FIRST
.rdata:006243DC	00000008	C	ATTRIBS
.rdata:006243E4	00000008	C	SIBLING
.rdata:006243F4	00000008	C	CHAPTER
.rdata:0062440C	00000030	C	Incorrect Database Version. Got %d, expected &d
.rdata:00624440	00000040	C	{rError}: Invalid database version. Expected {g%d}, found {g%d}
.rdata:00624480	00000041	C	{rError:} Invalid database magic. Expected {g%s}, found {g%.4s}\n
.rdata:006244DC	0000000D	C	DifficultyDB
.rdata:006244EC	00000016	C	PLAYER_DAMAGE_PERCENT
.rdata:00624504	00000015	C	ENEMY_DAMAGE_PERCENT
.rdata:0062451C	0000000E	C	DIFFICULTY_ID
.rdata:0062452C	0000000B	C	Difficulty
.rdata:0062454C	00000008	C	EnemyDB
.rdata:00624554	0000001C	C	META_ATTACK_VULNERABILITIES
.rdata:00624570	00000015	C	TEAMUP_ATTACK_PFX_ID
.rdata:00624588	00000011	C	SWITCH_TO_PFX_ID
.rdata:0062459C	00000013	C	SWITCH_FROM_PFX_ID
.rdata:006245B0	0000000F	C	COLOR_ADJUST_L
.rdata:006245C0	0000000F	C	COLOR_ADJUST_S
.rdata:006245D0	0000000F	C	COLOR_ADJUST_H
.rdata:006245E0	0000000A	C	IS_GOBLIN
.rdata:006245EC	00000012	C	TALK_TO_STRING_ID
.rdata:00624600	00000013	C	HUD_NAME_STRING_ID
.rdata:00624614	00000019	C	SKIP_PROJECTILE_OBB_TEST
.rdata:00624630	0000000F	C	PROXIMITY_DUCK
.rdata:00624640	00000013	C	MUSIC_THREAT_LEVEL
.rdata:00624654	0000000C	C	SCORE_VALUE
.rdata:00624660	00000011	C	INITIAL_LOOP_MAX
.rdata:00624674	0000000B	C	SELF_ILLUM
.rdata:00624680	00000017	C	AFFECTED_BY_SIGHT_MODE
.rdata:00624698	0000001F	C	DO_NOT_ADJUST_ALPHA_FOR_CAMERA
.rdata:006246B8	00000025	C	NPC_ALLY_TAKE_DAMAGE_MULTIPLIER_0_25
.rdata:006246E0	00000026	C	NPC_ALLY_TAKE_DAMAGE_MULTIPLIER_25_50
.rdata:00624708	00000027	C	NPC_ALLY_TAKE_DAMAGE_MULTIPLIER_50_100
.rdata:00624730	0000001B	C	NPC_ALLY_DAMAGE_MULTIPLIER
.rdata:0062474C	00000022	C	ONE_SHOT_WHEN_ATTACKER_IS_MOUNTED
.rdata:00624770	0000001A	C	TARGETING_VERTICAL_OFFSET
.rdata:0062478C	00000011	C	BREATH_FREQUENCY
.rdata:006247A0	00000013	C	BREATH_PARTICLE_ID
.rdata:006247B4	00000014	C	TEAMUP_MOMENTUM_MAX
.rdata:006247C8	0000001A	C	TEAMUP_MOMEMTUM_INCREMENT
.rdata:006247E4	0000000E	C	MP_COST_IN_HP
.rdata:006247F4	0000001A	C	SUPERCHARGE_WEAPON_PFX_ID
.rdata:00624810	00000018	C	SUPERCHARGE_BODY_PFX_ID
.rdata:00624828	00000014	C	WATER_THRASH_PFX_ID
.rdata:0062483C	00000013	C	WATER_CLIFF_PFX_ID
.rdata:00624850	00000013	C	WATER_SLOSH_PFX_ID
.rdata:00624864	00000013	C	WATER_SLOSH_CUE_ID
.rdata:00624878	00000014	C	WATER_SLOSH_BANK_ID
.rdata:0062488C	00000023	C	DAMAGED_ONLY_BY_CHARGED_PROJECTILE
.rdata:006248B0	00000012	C	HAS_RANGED_ATTACK
.rdata:006248C4	00000014	C	DEFLECT_PARTICLE_ID
.rdata:006248D8	00000018	C	BLOOD_SLASH_PARTICLE_ID
.rdata:006248F0	00000019	C	BLOOD_PIERCE_PARTICLE_ID
.rdata:0062490C	00000021	C	CHAR_DAMAGE_MULTIPLIER_HARD_DIFF
.rdata:00624930	00000023	C	CHAR_DAMAGE_MULTIPLIER_NORMAL_DIFF
.rdata:00624954	00000021	C	CHAR_DAMAGE_MULTIPLIER_EASY_DIFF
.rdata:00624978	00000014	C	CHAR_PROXIMITY_DIST
.rdata:0062498C	0000001D	C	PROJECTILE_DAMAGE_MULTIPLIER
.rdata:006249AC	00000017	C	PROJECTILE_FIRING_RATE
.rdata:006249C4	0000000E	C	BLOCK_TIMEOUT
.rdata:006249D4	00000010	C	BLOCKE_MIN_TIME
.rdata:006249E4	00000010	C	BLOCKD_MIN_TIME
.rdata:006249F4	00000010	C	BLOCKC_MIN_TIME
.rdata:00624A04	00000010	C	BLOCKB_MIN_TIME
.rdata:00624A14	00000010	C	BLOCKA_MIN_TIME
.rdata:00624A24	00000011	C	BLOCKE_MAX_LEVEL
.rdata:00624A38	00000011	C	BLOCKD_MAX_LEVEL
.rdata:00624A4C	00000011	C	BLOCKC_MAX_LEVEL
.rdata:00624A60	00000011	C	BLOCKB_MAX_LEVEL
.rdata:00624A74	00000011	C	BLOCKA_MAX_LEVEL
.rdata:00624A88	00000016	C	BOSS_CLEAR_TOT_DAMAGE
.rdata:00624AA0	00000016	C	BOSS_CLEAR_AVG_DAMAGE
.rdata:00624AB8	00000017	C	BOSS_TARGET_AVG_DAMAGE
.rdata:00624AD0	00000020	C	BOSS_GET_STRUCK_WINDOW_DURATION
.rdata:00624AF0	0000001D	C	BOSS_GET_STRUCK_WINDOW_START
.rdata:00624B18	00000010	C	NAV_WALL_HEIGHT
.rdata:00624B28	00000012	C	HEALTH_REGEN_RATE
.rdata:00624B3C	00000014	C	LOOK_AHEAD_FAR_DIST
.rdata:00624B50	00000015	C	LOOK_AHEAD_NEAR_DIST
.rdata:00624B68	00000011	C	FAR_SHADOW_RANGE
.rdata:00624B7C	00000013	C	CLOSE_SHADOW_RANGE
.rdata:00624B90	00000011	C	FAR_HEALTH_RANGE
.rdata:00624BA4	00000013	C	CLOSE_HEALTH_RANGE
.rdata:00624BB8	00000018	C	WALK_DISTANCE_THRESHOLD
.rdata:00624BD0	00000017	C	RUN_DISTANCE_THRESHOLD
.rdata:00624BE8	00000012	C	SNEAK_ATTACK_TIME
.rdata:00624BFC	00000012	C	SNEAK_ATTACK_DIST
.rdata:00624C10	00000014	C	SNEAK_ATTACK_THRESH
.rdata:00624C24	0000001C	C	KILL_MOVE_VICTIM_DIST_ADJ_Y
.rdata:00624C40	0000001C	C	KILL_MOVE_VICTIM_DIST_ADJ_X
.rdata:00624C5C	00000014	C	KILL_MOVE_STAB_TIME
.rdata:00624C70	00000014	C	KILL_MOVE_STAB_DIST
.rdata:00624C84	00000016	C	KILL_MOVE_THRESH_DIST
.rdata:00624C9C	00000014	C	TARGETTING_VAR_TIME
.rdata:00624CB0	00000015	C	TARGETTING_BASE_TIME
.rdata:00624CC8	00000013	C	MANUAL_TARGET_CONE
.rdata:00624CDC	00000015	C	EXTREME_FOLLOW_RANGE
.rdata:00624CF4	00000011	C	FAR_FOLLOW_RANGE
.rdata:00624D08	00000013	C	CLOSE_FOLLOW_RANGE
.rdata:00624D1C	00000014	C	FAR_OBJECTIVE_RANGE
.rdata:00624D30	00000016	C	CLOSE_OBJECTIVE_RANGE
.rdata:00624D48	0000000E	C	BLOCKING_CONE
.rdata:00624D58	0000000C	C	VISION_CONE
.rdata:00624D64	00000011	C	PROJECTILE_RANGE
.rdata:00624D78	00000013	C	PROJ_TARG_MARK_HGT
.rdata:00624D8C	00000022	C	SLINGSHOT_MAX_HOMING_TARGET_ANGLE
.rdata:00624DB0	00000018	C	SLINGSHOT_CAM_MIN_PITCH
.rdata:00624DC8	00000018	C	SLINGSHOT_CAM_MAX_PITCH
.rdata:00624DE0	00000019	C	SLINGSHOT_CAM_PITCH_RATE
.rdata:00624DFC	0000000E	C	NAV_TURN_RATE
.rdata:00624E0C	0000000A	C	TURN_RATE
.rdata:00624E18	00000007	C	FLIGHT
.rdata:00624E20	00000014	C	TARGET_BEHIND_ANGLE
.rdata:00624E34	00000015	C	TARGET_INFRONT_ANGLE
.rdata:00624E4C	0000000D	C	VISION_RANGE
.rdata:00624E5C	00000010	C	FAR_MELEE_RANGE
.rdata:00624E6C	00000012	C	CLOSE_MELEE_RANGE
.rdata:00624E80	0000000D	C	ENGAGE_RANGE
.rdata:00624E90	0000000F	C	VOICE_LOGIC_ID
.rdata:00624EA0	0000000B	C	FACTION_ID
.rdata:00624EAC	0000000A	C	DEFEND_ID
.rdata:00624EC0	00000017	C	CAMERA_FRAMING_OFFSETZ
.rdata:00624ED8	00000015	C	CAMERA_FRAMING_WIDTH
.rdata:00624EF0	00000016	C	CAMERA_FRAMING_HEIGHT
.rdata:00624F08	0000001B	C	HANG_COLLISION_RADIUS_JUMP
.rdata:00624F24	0000001D	C	HANG_COLLISION_RADIUS_FLIGHT
.rdata:00624F44	0000001C	C	WIRE_SCRAMBLE_HEIGHT_OFFSET
.rdata:00624F60	0000001A	C	WEAPON_COLLISION_RADIUS_Z
.rdata:00624F7C	0000001B	C	WEAPON_COLLISION_RADIUS_XY
.rdata:00624F98	0000001C	C	MOVEMENT_COLLISION_RADIUS_Z
.rdata:00624FB4	0000001D	C	MOVEMENT_COLLISION_RADIUS_XY
.rdata:00624FD4	0000001F	C	SEPARATION_COLLISION_RADIUS_XY
.rdata:00624FF4	00000012	C	MAX_BODYPART_3_HP
.rdata:00625008	00000012	C	MAX_BODYPART_2_HP
.rdata:0062501C	00000012	C	MAX_BODYPART_1_HP
.rdata:00625030	00000022	C	FLIGHT_CLAW_SPEED_BOOST_ATTACK_ID
.rdata:00625054	0000001D	C	FLIGHT_CLAW_NORMAL_ATTACK_ID
.rdata:00625074	00000020	C	FLIGHT_CLAW_BLOCK_RAM_ATTACK_ID
.rdata:00625094	00000018	C	FLIGHT_TILT_LERP_FACTOR
.rdata:006250AC	00000010	C	FLIGHT_MAX_TILT
.rdata:006250BC	00000018	C	FLIGHT_ROLL_LERP_FACTOR
.rdata:006250D4	00000010	C	FLIGHT_MAX_ROLL
.rdata:006250E4	00000017	C	FLIGHT_NATURAL_DECEL_Y
.rdata:006250FC	00000013	C	FLIGHT_MAX_DECEL_Y
.rdata:00625110	00000013	C	FLIGHT_MAX_ACCEL_Y
.rdata:00625124	00000017	C	FLIGHT_NATURAL_DECEL_X
.rdata:0062513C	00000013	C	FLIGHT_MAX_DECEL_X
.rdata:00625150	00000013	C	FLIGHT_MAX_ACCEL_X
.rdata:00625164	00000017	C	FLIGHT_VERTICAL_OFFSET
.rdata:0062517C	00000017	C	FLIGHT_FOLLOW_DISTANCE
.rdata:00625194	00000017	C	MP_INTER_REFRESH_DELAY
.rdata:006251AC	00000017	C	MP_REFRESH_START_DELAY
.rdata:006251C4	00000007	C	MAX_MP
.rdata:006251CC	00000007	C	MAX_HP
.rdata:006251DC	00000009	C	SOUND_ID
.rdata:00625228	0000000D	C	FieldGuideDB
.rdata:00625238	0000000B	C	NOTE_COUNT
.rdata:00625244	0000000A	C	NOTE_ITEM
.rdata:00625250	0000000C	C	NOTE_PSTORE
.rdata:0062525C	0000000D	C	IMAGE_ITEM%d
.rdata:0062526C	0000000F	C	IMAGE_PSTORE%d
.rdata:0062527C	0000000F	C	IMAGE_SUBITEMS
.rdata:0062528C	00000011	C	IMAGE_SUBPSTORES
.rdata:006252A0	0000000C	C	SUBTEXTURES
.rdata:006252AC	0000000C	C	IMAGE_COUNT
.rdata:006252B8	0000000B	C	IMAGE_ITEM
.rdata:006252C4	0000000D	C	IMAGE_PSTORE
.rdata:006252D4	0000000B	C	PAGE_COUNT
.rdata:006252E0	0000000A	C	PAGE_ITEM
.rdata:006252EC	0000000C	C	PAGE_PSTORE
.rdata:006252F8	00000007	C	LAYOUT
.rdata:00625308	00000009	C	SUBTITLE
.rdata:00625314	00000006	C	TITLE
.rdata:0062531C	00000008	C	TEXTURE
.rdata:0062532C	0000001B	C	/Cheats/FieldGuideUnlocked
.rdata:00625360	0000000E	C	GuideLayoutDB
.rdata:00625370	0000000B	C	TEXTPARAMS
.rdata:0062537C	0000000C	C	TITLEPARAMS
.rdata:00625388	00000008	C	FIELD%d
.rdata:00625390	00000008	C	FIELDUV
.rdata:006253BC	00000007	C	ItemDB
.rdata:006253C4	0000000E	C	VECTOR_ORIENT
.rdata:006253D4	0000000A	C	VECTOR_UP
.rdata:006253E0	0000000D	C	VECTOR_SCALE
.rdata:006253F0	0000000E	C	VECTOR_OFFSET
.rdata:00625400	0000000A	C	APPLY_CUE
.rdata:0062540C	0000000B	C	APPLY_BANK
.rdata:00625418	0000000A	C	APPLY_PFX
.rdata:00625424	00000009	C	IDLE_CUE
.rdata:00625430	0000000A	C	IDLE_BANK
.rdata:0062543C	0000000D	C	PFX_OFFSET_Z
.rdata:0062544C	0000000D	C	PFX_OFFSET_Y
.rdata:0062545C	0000000D	C	PFX_OFFSET_X
.rdata:0062546C	00000013	C	CANNOT_PICK_UP_PFX
.rdata:00625480	00000010	C	CAN_PICK_UP_PFX
.rdata:00625490	00000018	C	VOICE_LOGIC_FOUND_FIRST
.rdata:006254A8	00000012	C	VOICE_LOGIC_FOUND
.rdata:006254BC	00000026	C	CHAR_OF_INTEREST_COLLECTED_STORE_NAME
.rdata:006254E4	00000011	C	CHAR_OF_INTEREST
.rdata:006254F8	0000000B	C	PROP_ASSET
.rdata:00625504	00000015	C	COLLECTED_STORE_NAME
.rdata:0062551C	00000011	C	COUNT_STORE_NAME
.rdata:00625530	0000000C	C	DESC_STRING
.rdata:0062553C	0000000C	C	NAME_STRING
.rdata:00625550	00000023	C	/Items/Collectibles/GoblinTeeth/%s
.rdata:00625574	00000017	C	GOBLINTEETHPLACEHOLDER
.rdata:0062558C	00000026	C	/Items/Collectibles/GoblinTeeth/Jared
.rdata:006255B4	00000028	C	/Items/Collectibles/GoblinTeeth/Mallory
.rdata:006255DC	00000026	C	/Items/Collectibles/GoblinTeeth/Simon
.rdata:00625610	00000008	C	LevelDB
.rdata:00625618	00000007	C	INDOOR
.rdata:00625620	0000000A	C	MENU_LIST
.rdata:0062562C	0000000F	C	ALLOWED_POWERS
.rdata:0062563C	0000000F	C	IS_MULTIPLAYER
.rdata:0062564C	0000000B	C	IS_VISIBLE
.rdata:00625658	0000000C	C	IS_PLAYABLE
.rdata:00625664	0000000F	C	NAME_STRING_ID
.rdata:00625674	00000006	C	LEVEL
.rdata:00625690	0000000D	C	LinkedAnimDB
.rdata:006256A0	00000009	C	ANCHORED
.rdata:006256AC	0000000E	C	STEERING_RATE
.rdata:006256BC	0000000C	C	ATTACK_TYPE
.rdata:006256C8	00000016	C	KILL_DAMAGE_THRESHOLD
.rdata:006256E0	00000013	C	POS_BLEND_END_TIME
.rdata:006256F4	00000015	C	POS_BLEND_START_TIME
.rdata:0062570C	0000000F	C	HEADING_ADJUST
.rdata:0062571C	00000011	C	HEIGHT_THRESHOLD
.rdata:00625730	00000010	C	MAX_ANIM_WINDOW
.rdata:00625740	00000010	C	MIN_ANIM_WINDOW
.rdata:00625750	00000012	C	MAX_FACING_THRESH
.rdata:00625764	00000012	C	MIN_FACING_THRESH
.rdata:00625778	0000000D	C	IDEAL_FACING
.rdata:00625788	00000010	C	MAX_DIST_THRESH
.rdata:00625798	00000010	C	MIN_DIST_THRESH
.rdata:006257A8	0000000B	C	IDEAL_DIST
.rdata:006257B4	00000011	C	LINKED_ANIM_TYPE
.rdata:006257C8	00000012	C	PROHIBITED_INPUTS
.rdata:006257DC	00000010	C	REQUIRED_INPUTS
.rdata:006257EC	00000010	C	EXCLUDE_ANIM_ID
.rdata:006257FC	0000000D	C	FROM_ANIM_ID
.rdata:0062580C	00000014	C	ATTACKER_ENEMY_NAME
.rdata:00625820	00000012	C	VICTIM_ENEMY_NAME
.rdata:00625834	0000000E	C	MY_ENEMY_NAME
.rdata:00625858	00000009	C	PickupDB
.rdata:00625864	0000000A	C	ITEM_NAME
.rdata:00625870	00000007	C	CUE_ID
.rdata:00625878	00000008	C	BANK_ID
.rdata:00625880	00000010	C	PARTICLE_EFFECT
.rdata:00625890	0000001D	C	PICKUP_SPRITE_ATTRACT_RADIUS
.rdata:006258B0	0000000E	C	BOUNCE_HEIGHT
.rdata:006258C0	00000009	C	Z_OFFSET
.rdata:006258CC	00000011	C	VISIBILITY_RANGE
.rdata:006258E0	0000000C	C	SUCK_RADIUS
.rdata:006258EC	0000000E	C	PICKUP_RADIUS
.rdata:006258FC	0000000A	C	FADE_TIME
.rdata:00625908	0000000A	C	LIFE_SPAN
.rdata:00625914	0000000F	C	HEALTH_PERCENT
.rdata:00625930	0000000D	C	ProjectileDB
.rdata:00625940	00000022	C	PROJECTILE_STRIKE_NOTIFY_DISTANCE
.rdata:00625964	0000001A	C	PROJECTILE_VERTICAL_SPEED
.rdata:00625980	00000018	C	PROJECTILE_GROUND_SPEED
.rdata:00625998	00000024	C	PROJECTILE_SOFT_KILL_PFX_ON_DESTROY
.rdata:006259BC	00000019	C	PROJECTILE_SKIP_OBB_TEST
.rdata:006259D8	00000024	C	PROJECTILE_DESTROY_ON_LEAVE_FRUSTUM
.rdata:006259FC	00000019	C	PROJECTILE_IGNORE_TARGET
.rdata:00625A18	0000001E	C	SPHERE_PROJECTILE_GROWTH_RATE
.rdata:00625A38	00000019	C	SPHERE_PROJECTILE_RADIUS
.rdata:00625A54	00000027	C	PROJECTILE_RETURN_TO_SENDER_ON_DEFLECT
.rdata:00625A7C	0000001F	C	PROJECTILE_IS_MAGIC_TARGETABLE
.rdata:00625A9C	0000001D	C	PROJECTILE_DOES_FLAME_DAMAGE
.rdata:00625ABC	00000018	C	PROJECTILE_DO_COLLISION
.rdata:00625AD4	0000001F	C	PROJECTILE_SECONDARY_ATTACK_ID
.rdata:00625AF4	00000022	C	PROJECTILE_SECONDARY_DURATION_PFX
.rdata:00625B18	0000001E	C	PROJECTILE_SECONDARY_DURATION
.rdata:00625B38	0000001F	C	PROJECTILE_SECONDARY_DELAY_PFX
.rdata:00625B58	0000001B	C	PROJECTILE_SECONDARY_DELAY
.rdata:00625B74	00000019	C	PROJECTILE_HAS_SECONDARY
.rdata:00625B90	00000020	C	PROJECTILE_RANGE_INACCURACY_MAX
.rdata:00625BB0	00000020	C	PROJECTILE_RANGE_INACCURACY_MIN
.rdata:00625BD0	00000021	C	PROJECTILE_HEIGHT_INACCURACY_MAX
.rdata:00625BF4	00000021	C	PROJECTILE_HEIGHT_INACCURACY_MIN
.rdata:00625C18	00000022	C	PROJECTILE_MAGICATTACKTRAIL_ALPHA
.rdata:00625C3C	00000022	C	PROJECTILE_MAGICATTACKTRAIL_RATIO
.rdata:00625C60	00000020	C	PROJECTILE_MAGICATTACKTRAIL_AMP
.rdata:00625C80	00000021	C	PROJECTILE_MAGICATTACKTRAIL_FREQ
.rdata:00625CA4	00000023	C	PROJECTILE_MAGICATTACKTRAIL_RADIUS
.rdata:00625CC8	0000001A	C	PROJECTILE_DEFLECT_CUE_ID
.rdata:00625CE4	0000001B	C	PROJECTILE_DEFLECT_BANK_ID
.rdata:00625D00	00000019	C	PROJECTILE_IMPACT_CUE_ID
.rdata:00625D1C	0000001A	C	PROJECTILE_IMPACT_BANK_ID
.rdata:00625D38	00000012	C	PROJECTILE_CUE_ID
.rdata:00625D4C	00000013	C	PROJECTILE_BANK_ID
.rdata:00625D60	00000023	C	PROJECTILE_LISTENER_SPHERE_TRIGGER
.rdata:00625D84	00000022	C	PROJECTILE_WATER_IMPACTPARTICLEID
.rdata:00625DA8	0000001C	C	PROJECTILE_IMPACTPARTICLEID
.rdata:00625DC4	0000001D	C	PROJECTILE_IMPACTEXPLOSIONID
.rdata:00625DE4	00000019	C	PROJECTILE_FLYPARTICLEID
.rdata:00625E00	0000001C	C	PROJECTILE_PREFLYPARTICLEID
.rdata:00625E1C	00000015	C	PROJECTILE_MANA_COST
.rdata:00625E34	00000019	C	PROJECTILE_SEEK_OFF_DIST
.rdata:00625E50	0000001E	C	PROJECTILE_SEEK_MAX_TURN_RATE
.rdata:00625E70	0000001B	C	PROJECTILE_EXPLOSION_SCALE
.rdata:00625E8C	0000001A	C	PROJECTILE_INITIAL_DAMPEN
.rdata:00625EA8	00000018	C	PROJECTILE_MAX_LIFETIME
.rdata:00625EC0	00000012	C	PROJECTILE_LENGTH
.rdata:00625ED4	00000013	C	PROJECTILE_GRAVITY
.rdata:00625EE8	00000015	C	PROJECTILE_ROT_SPEED
.rdata:00625F00	00000011	C	PROJECTILE_ANGLE
